,highest_charting_position,number_of_times_charted,streams,artist_followers,popularity,danceability,energy,loudness,speechiness,acousticness,liveness,tempo,duration_ms,valence,chord,contemporary,dance,edm,electropop,hip hop,house,indie,latin,other,pop,rap,reggaeton,rock,trap
1301,163,1,5204120.0,7564659.0,75.0,0.443,0.582,-6.02,0.0482,0.0301,0.127,147.589,193090.0,0.239,D,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1302,81,3,5193927.0,5888533.0,68.0,0.76,0.607,-6.274,0.0964,0.00277,0.132,105.979,188187.0,0.709,G,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1303,53,12,5130783.0,14831925.0,70.0,0.817,0.665,-6.224,0.0758,0.0549,0.103,104.957,215460.0,0.662,A,0,0,0,0,1,0,0,1,0,0,0,1,0,1
1304,37,12,5046905.0,6298789.0,74.0,0.816,0.629,-5.568,0.226,0.133,0.0692,96.493,131607.0,0.714,D,0,0,0,0,2,0,0,0,0,1,2,0,0,1
1305,177,1,5043990.0,11821805.0,59.0,0.71,0.586,-5.331,0.381,0.248,0.193,175.987,185439.0,0.207,D,0,0,0,0,0,0,0,0,0,0,3,0,0,1
1306,113,2,5004752.0,4442273.0,74.0,0.632,0.345,-8.0,0.0349,0.551,0.104,141.641,180413.0,0.0818,B,0,0,0,1,0,0,0,0,0,3,0,0,0,0
1307,51,2,4988839.0,11821805.0,63.0,0.929,0.563,-7.428,0.49,0.000592,0.244,129.957,213885.0,0.353,A,0,0,0,0,0,0,0,0,0,0,3,0,0,1
1308,184,1,4946997.0,11821805.0,58.0,0.837,0.601,-5.628,0.198,0.21,0.0928,142.977,176756.0,0.749,G#/Ab,0,0,0,0,0,0,0,0,0,0,3,0,0,1
1309,53,2,4898167.0,11821805.0,65.0,0.786,0.683,-5.397,0.205,0.173,0.706,126.002,233333.0,0.57,G,0,0,0,0,0,0,0,0,0,0,3,0,0,1
1310,188,1,4831405.0,11821805.0,57.0,0.817,0.656,-7.086,0.277,0.051,0.115,139.915,120076.0,0.314,A#/Bb,0,0,0,0,0,0,0,0,0,0,3,0,0,1
1311,52,2,4818039.0,11821805.0,60.0,0.858,0.547,-5.822,0.29,0.213,0.104,128.02,211883.0,0.303,C#/Db,0,0,0,0,0,0,0,0,0,0,3,0,0,1
1312,19,9,4802069.0,37151476.0,70.0,0.719,0.758,-5.167,0.0851,0.137,0.129,147.023,198261.0,0.49,D,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1313,192,1,4787180.0,1251372.0,0.0,0.756,0.553,-4.24,0.0343,0.404,0.158,117.992,221467.0,0.597,F#/Gb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,61,12,4785720.0,509411.0,75.0,0.734,0.836,-4.803,0.0735,0.017,0.179,80.002,270741.0,0.623,A#/Bb,0,0,0,0,1,0,0,1,0,2,0,2,0,1
1315,66,3,4755477.0,36177712.0,69.0,0.631,0.665,-7.589,0.229,0.602,0.152,80.353,157967.0,0.634,A#/Bb,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1316,198,1,4752181.0,1700759.0,53.0,0.826,0.368,-12.761,0.133,0.516,0.0914,127.977,107446.0,0.158,G,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1317,120,5,4730891.0,13312073.0,58.0,0.668,0.684,-5.937,0.0527,0.627,0.923,108.138,187986.0,0.7,C#/Db,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1318,60,1,10484727.0,11821805.0,58.0,0.741,0.599,-6.672,0.419,0.00961,0.785,139.891,227474.0,0.276,C#/Db,0,0,0,0,0,0,0,0,0,0,3,0,0,1
1319,61,1,10396969.0,11821805.0,61.0,0.748,0.771,-4.156,0.15,0.101,0.135,142.086,195058.0,0.792,F#/Gb,0,0,0,0,0,0,0,0,0,0,3,0,0,1
1320,64,1,9974143.0,11821805.0,62.0,0.776,0.752,-4.711,0.193,0.325,0.33,140.013,192705.0,0.716,G#/Ab,0,0,0,0,0,0,0,0,0,0,3,0,0,1
1321,68,1,9824605.0,11821805.0,63.0,0.775,0.757,-4.139,0.175,0.162,0.148,142.933,188800.0,0.562,A,0,0,0,0,0,0,0,0,0,0,3,0,0,1
1322,73,1,9533898.0,11821805.0,60.0,0.842,0.556,-6.793,0.442,0.159,0.204,118.836,196639.0,0.306,G#/Ab,0,0,0,0,0,0,0,0,0,0,3,0,0,1
1323,93,1,8219307.0,11821805.0,57.0,0.702,0.768,-4.055,0.0669,0.541,0.105,70.056,212821.0,0.574,C,0,0,0,0,0,0,0,0,0,0,3,0,0,1
1324,102,1,7828045.0,11821805.0,57.0,0.734,0.703,-6.256,0.355,0.237,0.413,151.923,194452.0,0.608,B,0,0,0,0,0,0,0,0,0,0,3,0,0,1
1325,46,2,7240117.0,878491.0,65.0,0.486,0.388,-9.326,0.126,0.435,0.196,90.471,457592.0,0.467,C,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1326,122,1,7053947.0,11821805.0,57.0,0.803,0.719,-4.485,0.392,0.344,0.425,129.945,238425.0,0.549,C,0,0,0,0,0,0,0,0,0,0,3,0,0,1
1327,140,1,6224412.0,11821805.0,53.0,0.619,0.784,-6.11,0.123,0.0326,0.315,156.035,181161.0,0.471,C#/Db,0,0,0,0,0,0,0,0,0,0,3,0,0,1
1328,34,3,6219276.0,37151476.0,64.0,0.591,0.848,-4.397,0.0828,0.137,0.372,105.922,246816.0,0.386,A,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1329,99,2,6041127.0,36177712.0,66.0,0.82,0.635,-5.749,0.0772,0.409,0.244,101.024,258280.0,0.528,F,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1330,108,3,6020508.0,4442273.0,68.0,0.702,0.508,-7.105,0.035,0.144,0.108,82.008,252337.0,0.143,G#/Ab,0,0,0,1,0,0,0,0,0,3,0,0,0,0
1331,65,2,6004839.0,7816213.0,66.0,0.788,0.436,-9.435,0.364,0.0611,0.0979,129.847,177314.0,0.341,C#/Db,0,0,0,0,1,0,0,0,0,0,1,0,0,2
1332,159,1,5846484.0,3337982.0,59.0,0.779,0.707,-6.527,0.16,0.0991,0.0934,140.894,178097.0,0.343,C#/Db,0,0,0,0,2,0,0,0,0,0,2,0,0,1
1333,167,1,5578323.0,4421378.0,71.0,0.716,0.563,-5.486,0.0425,0.326,0.119,86.005,160465.0,0.495,D#/Eb,0,0,0,1,0,0,0,0,0,3,0,0,0,0
1334,169,2,5547770.0,4442273.0,77.0,0.599,0.733,-7.058,0.203,0.176,0.242,102.211,162583.0,0.534,B,0,0,0,1,0,0,0,0,0,3,0,0,0,0
1335,53,4,5487069.0,5865895.0,68.0,0.819,0.654,-6.665,0.136,0.517,0.0996,133.503,188563.0,0.455,B,0,0,0,0,0,0,0,0,0,0,3,0,0,1
1336,105,6,5434180.0,6161098.0,72.0,0.733,0.708,-4.957,0.0937,0.0325,0.324,93.021,186427.0,0.694,F#/Gb,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1337,104,2,5359969.0,36177712.0,64.0,0.867,0.686,-5.342,0.221,0.311,0.1,139.968,190207.0,0.658,E,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1338,114,5,5325447.0,23936368.0,66.0,0.813,0.764,-3.39,0.105,0.586,0.253,100.047,217773.0,0.429,G#/Ab,0,0,0,0,1,0,0,1,0,0,0,1,0,1
1339,41,11,5315827.0,83337783.0,77.0,0.857,0.621,-6.376,0.0825,0.148,0.0865,97.989,204467.0,0.668,A,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1340,190,1,5251918.0,33663701.0,80.0,0.556,0.538,-5.408,0.0382,0.0689,0.196,143.95,223347.0,0.291,G#/Ab,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1341,191,1,5226991.0,4442273.0,74.0,0.806,0.558,-6.46,0.0683,0.482,0.0618,95.016,198973.0,0.678,A,0,0,0,1,0,0,0,0,0,3,0,0,0,0
1342,78,11,5206102.0,4963516.0,68.0,0.729,0.726,-3.208,0.0422,0.223,0.101,92.025,217130.0,0.876,F,0,0,0,0,0,0,0,1,0,1,0,2,0,1
1343,12,9,5195842.0,28931149.0,68.0,0.838,0.545,-6.713,0.0706,0.208,0.103,114.998,220590.0,0.631,F,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1344,69,11,5121486.0,7601122.0,75.0,0.768,0.652,-2.708,0.307,0.113,0.107,154.187,144935.0,0.777,C#/Db,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1345,69,7,5110064.0,4442273.0,72.0,0.746,0.45,-8.543,0.0872,0.0407,0.172,95.998,232853.0,0.336,G,0,0,0,1,0,0,0,0,0,3,0,0,0,0
1346,49,1,12059592.0,11821805.0,67.0,0.719,0.611,-5.01,0.0403,0.0582,0.155,129.962,212354.0,0.489,G,0,0,0,0,0,0,0,0,0,0,3,0,0,1
1347,106,1,7410327.0,7816213.0,59.0,0.807,0.678,-3.244,0.177,0.0345,0.0986,147.004,173061.0,0.21,F#/Gb,0,0,0,0,1,0,0,0,0,0,1,0,0,2
1348,123,1,6540577.0,7816213.0,67.0,0.892,0.486,-8.637,0.384,0.048,0.146,120.998,214215.0,0.535,B,0,0,0,0,1,0,0,0,0,0,1,0,0,2
1349,75,6,6497610.0,7816213.0,71.0,0.823,0.552,-7.57,0.324,0.0174,0.122,124.038,205760.0,0.418,E,0,0,0,0,1,0,0,0,0,0,1,0,0,2
1350,47,2,5913946.0,37151476.0,79.0,0.781,0.762,-5.188,0.0626,0.0222,0.121,110.042,180221.0,0.86,A#/Bb,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1351,151,1,5724739.0,1674348.0,55.0,0.789,0.509,-8.766,0.291,0.768,0.272,114.957,183793.0,0.418,A,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1352,91,10,5676621.0,3600989.0,67.0,0.795,0.715,-3.582,0.0838,0.141,0.179,165.941,304733.0,0.758,C#/Db,0,0,0,0,0,0,0,1,1,0,0,1,0,1
1353,139,9,5490386.0,6671084.0,72.0,0.713,0.798,-3.147,0.219,0.366,0.246,176.073,221103.0,0.721,C#/Db,0,0,0,0,1,0,0,1,0,0,0,1,0,1
1354,60,10,5436773.0,23936368.0,72.0,0.658,0.901,-2.814,0.0357,0.0478,0.12,93.979,210520.0,0.708,G,0,0,0,0,1,0,0,1,0,0,0,1,0,1
1355,32,10,5386512.0,11821805.0,67.0,0.881,0.457,-8.191,0.156,0.0327,0.231,136.97,198913.0,0.296,G,0,0,0,0,0,0,0,0,0,0,3,0,0,1
1356,123,8,5286044.0,313480.0,74.0,0.907,0.539,-7.782,0.36,0.0408,0.253,124.918,150115.0,0.664,E,0,0,0,0,0,0,0,0,0,0,3,0,0,1
1357,58,10,5273046.0,2317758.0,72.0,0.817,0.781,-4.178,0.112,0.00838,0.123,104.0,216707.0,0.359,G,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1358,128,2,5260351.0,10491105.0,61.0,0.81,0.566,-8.33,0.433,0.107,0.122,142.069,315346.0,0.582,F,0,0,0,0,2,0,0,0,0,0,2,0,0,1
1359,58,2,5212053.0,37151476.0,74.0,0.674,0.64,-5.139,0.0339,0.151,0.0925,99.908,234458.0,0.664,C,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1360,184,1,5192813.0,4093115.0,52.0,0.701,0.714,-5.906,0.524,0.289,0.0883,86.91,173353.0,0.604,A#/Bb,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1361,185,1,5186141.0,14921269.0,74.0,0.573,0.739,-5.455,0.0581,0.212,0.175,120.077,174062.0,0.363,A,0,0,2,0,0,2,0,0,0,3,0,0,0,0
1362,103,7,5184069.0,4272745.0,71.0,0.742,0.679,-4.594,0.0259,0.0488,0.0754,100.041,201398.0,0.856,G,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1363,146,8,5141047.0,29067437.0,77.0,0.639,0.791,-4.443,0.253,0.0275,0.362,92.603,222347.0,0.939,A#/Bb,0,0,0,0,0,0,0,1,0,0,0,2,0,0
1364,140,9,5115153.0,42227614.0,78.0,0.771,0.671,-5.617,0.0553,0.00929,0.0637,85.026,171360.0,0.714,D,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1365,90,10,5112244.0,206225.0,73.0,0.727,0.815,-2.454,0.153,0.0258,0.231,176.075,216067.0,0.677,D#/Eb,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1366,106,10,5078459.0,4963516.0,75.0,0.795,0.783,-4.271,0.0432,0.361,0.437,92.01,266087.0,0.799,F,0,0,0,0,0,0,0,1,0,1,0,2,0,1
1367,46,9,5075520.0,139434.0,73.0,0.619,0.459,-5.782,0.0334,0.56,0.137,126.803,184280.0,0.498,G,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1368,82,10,5024683.0,3991674.0,77.0,0.715,0.624,-3.046,0.114,0.11,0.123,158.087,173325.0,0.412,E,0,0,0,0,1,0,0,0,1,3,1,0,0,1
1369,91,10,5020303.0,1251372.0,1.0,0.887,0.388,-14.505,0.349,0.739,0.106,120.035,193143.0,0.205,G#/Ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,54,1,10016907.0,37151476.0,72.0,0.643,0.667,-6.993,0.152,0.0433,0.0904,145.999,217404.0,0.485,C,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1371,56,1,9991177.0,37151476.0,72.0,0.72,0.824,-5.086,0.128,0.0394,0.0509,165.998,225012.0,0.333,A#/Bb,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1372,67,1,9372219.0,37151476.0,72.0,0.566,0.548,-6.456,0.0579,0.0802,0.11,157.999,250296.0,0.196,C#/Db,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1373,74,1,8822365.0,37151476.0,72.0,0.55,0.747,-5.211,0.0407,0.0668,0.0536,79.98,199339.0,0.648,C#/Db,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1374,75,1,8516710.0,37151476.0,72.0,0.526,0.575,-5.215,0.0309,0.225,0.108,84.047,261543.0,0.19,A,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1375,79,1,8312399.0,37151476.0,71.0,0.589,0.696,-7.981,0.0725,0.017,0.0808,134.953,233266.0,0.332,B,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1376,84,1,7850129.0,37151476.0,72.0,0.703,0.646,-6.658,0.0596,0.0104,0.191,141.87,208590.0,0.64,F#/Gb,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1377,104,1,6857808.0,37151476.0,69.0,0.808,0.903,-3.106,0.0958,0.0121,0.0993,116.988,196199.0,0.473,C,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1378,109,1,6655856.0,37151476.0,68.0,0.385,0.798,-6.439,0.483,0.115,0.181,149.756,259821.0,0.141,A,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1379,120,1,6373954.0,37151476.0,67.0,0.661,0.84,-4.805,0.116,0.00485,0.287,91.457,237540.0,0.524,C,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1380,154,4,5510844.0,28017.0,57.0,0.814,0.755,-6.164,0.0942,0.239,0.306,79.976,178500.0,0.963,B,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1381,128,9,5135469.0,206225.0,66.0,0.711,0.757,-4.188,0.29,0.268,0.367,174.013,218587.0,0.724,C#/Db,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1382,129,3,5118004.0,46814751.0,75.0,0.692,0.744,-4.565,0.257,0.00868,0.359,171.374,326467.0,0.0612,D,0,0,0,0,2,0,0,0,0,0,1,0,0,0
1383,118,8,5074485.0,47061119.0,75.0,0.726,0.444,-8.922,0.372,0.283,0.177,185.044,168840.0,0.569,G#/Ab,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1384,155,4,5013019.0,1050520.0,64.0,0.68,0.869,-1.94,0.0589,0.178,0.223,173.997,143448.0,0.924,F#/Gb,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1385,182,1,4994448.0,1347589.0,61.0,0.915,0.556,-8.601,0.216,0.0145,0.0733,148.964,170947.0,0.67,C#/Db,0,0,0,0,3,0,0,0,1,1,3,0,0,1
1386,104,9,4954292.0,8766508.0,67.0,0.73,0.644,-4.124,0.132,0.0933,0.143,174.101,204907.0,0.554,C,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1387,121,8,4950254.0,6223652.0,29.0,0.873,0.656,-6.043,0.068,0.00477,0.0726,125.982,206811.0,0.546,G#/Ab,0,0,1,0,0,1,0,0,1,3,1,0,0,0
1388,186,1,4938864.0,1700759.0,50.0,0.548,0.648,-4.796,0.292,0.0842,0.123,141.937,204319.0,0.232,E,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1389,86,9,4897374.0,1251372.0,0.0,0.738,0.748,-4.902,0.0453,0.182,0.109,94.949,217253.0,0.896,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,148,6,4863910.0,1251372.0,2.0,0.42,0.131,-18.435,0.0382,0.953,0.109,137.421,291796.0,0.12,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,196,1,4851895.0,3600989.0,63.0,0.524,0.577,-4.501,0.18,0.185,0.103,175.396,201361.0,0.19,D,0,0,0,0,0,0,0,1,1,0,0,1,0,1
1392,57,1,9652399.0,11692972.0,59.0,0.904,0.627,-5.608,0.222,0.0303,0.0923,145.976,224243.0,0.236,C#/Db,0,0,0,0,1,0,0,0,0,0,2,0,0,1
1393,61,1,9533583.0,48544923.0,66.0,0.648,0.681,-8.389,0.0378,0.263,0.0971,157.941,200773.0,0.767,D,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1394,64,1,9120086.0,48544923.0,62.0,0.764,0.443,-6.625,0.0439,0.52,0.0749,138.999,168200.0,0.63,E,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1395,65,1,9010535.0,48544923.0,63.0,0.566,0.438,-7.564,0.0367,0.809,0.212,117.127,136907.0,0.692,C,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1396,72,1,8362828.0,48544923.0,61.0,0.832,0.508,-6.913,0.149,0.0492,0.107,109.352,185427.0,0.75,F#/Gb,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1397,79,1,8109572.0,48544923.0,61.0,0.796,0.777,-6.112,0.0567,0.0276,0.095,141.97,202720.0,0.96,B,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1398,85,1,7493188.0,48544923.0,58.0,0.774,0.603,-7.319,0.0591,0.438,0.0869,149.982,179627.0,0.977,B,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1399,86,1,7473249.0,48544923.0,58.0,0.702,0.608,-6.843,0.0359,0.0736,0.129,75.012,195333.0,0.597,D#/Eb,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1400,96,1,7142364.0,5064200.0,66.0,0.664,0.848,-4.51,0.0322,0.0245,0.172,104.998,372867.0,0.502,B,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1401,103,1,6865229.0,48544923.0,62.0,0.485,0.412,-7.766,0.042,0.738,0.12,64.062,135493.0,0.612,A,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1402,116,1,6520106.0,48544923.0,58.0,0.438,0.315,-8.186,0.0375,0.608,0.151,190.064,170587.0,0.449,G#/Ab,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1403,122,1,6341141.0,942380.0,57.0,0.677,0.633,-7.353,0.0467,0.111,0.217,145.012,232147.0,0.404,A,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1404,135,1,6008945.0,48544923.0,58.0,0.465,0.494,-7.595,0.066,0.49,0.127,127.298,176733.0,0.457,E,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1405,139,1,5921044.0,5064200.0,77.0,0.621,0.873,-3.067,0.0369,0.0406,0.0824,97.96,237800.0,0.873,F,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1406,141,1,5858768.0,48544923.0,54.0,0.772,0.616,-4.673,0.102,0.00337,0.104,129.967,178013.0,0.279,G,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1407,67,2,5835260.0,7744095.0,62.0,0.576,0.807,-3.019,0.0374,0.0185,0.0963,90.932,192737.0,0.479,G,0,0,0,1,0,0,0,0,1,3,0,0,0,0
1408,160,1,5503902.0,5865895.0,57.0,0.687,0.592,-6.378,0.224,0.203,0.279,178.83,225266.0,0.246,D,0,0,0,0,0,0,0,0,0,0,3,0,0,1
1409,164,1,5440037.0,48544923.0,59.0,0.639,0.437,-6.959,0.0355,0.692,0.12,147.575,165120.0,0.751,A,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1410,80,4,5421905.0,1251372.0,15.0,0.53,0.612,-8.794,0.0518,0.253,0.246,119.255,193847.0,0.433,A#/Bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,68,3,5376451.0,191521.0,63.0,0.771,0.921,-4.228,0.109,0.166,0.119,128.021,148125.0,0.56,C#/Db,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1412,175,1,5279739.0,5064200.0,56.0,0.602,0.88,-5.414,0.0354,0.057,0.284,114.009,324013.0,0.493,C#/Db,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1413,14,6,5210780.0,6189454.0,75.0,0.794,0.32,-12.92,0.173,0.853,0.112,174.088,342040.0,0.241,C#/Db,0,0,0,0,1,0,0,0,0,0,2,0,0,0
1414,141,6,5187997.0,47061119.0,76.0,0.853,0.351,-10.198,0.241,0.39,0.752,118.028,221543.0,0.282,G,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1415,61,3,5111068.0,42227614.0,63.0,0.56,0.78,-4.895,0.0517,0.00244,0.0714,93.516,157507.0,0.602,F,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1416,187,1,5096624.0,5064200.0,69.0,0.569,0.84,-4.123,0.118,0.0295,0.0995,183.059,249587.0,0.749,C#/Db,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1417,193,1,5033764.0,48544923.0,54.0,0.375,0.304,-9.897,0.0325,0.683,0.196,83.832,149653.0,0.295,A,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1418,167,4,4988054.0,1251372.0,0.0,0.683,0.534,-10.348,0.189,0.519,0.148,150.469,180567.0,0.284,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,186,2,4984764.0,17097317.0,72.0,0.681,0.372,-8.237,0.0432,0.64,0.169,91.873,201000.0,0.476,F,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1420,7,1,28509534.0,48544923.0,77.0,0.806,0.546,-6.637,0.0575,0.3,0.102,147.986,212867.0,0.874,A,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1421,105,1,6561188.0,22170982.0,70.0,0.911,0.637,-8.381,0.447,0.0409,0.238,149.996,156882.0,0.66,G#/Ab,0,0,0,0,1,0,0,0,0,4,1,0,0,0
1422,66,7,6554824.0,82522.0,70.0,0.866,0.438,-8.943,0.0719,0.177,0.0743,129.039,223258.0,0.695,G,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1423,120,1,6207326.0,8153871.0,65.0,0.609,0.785,-3.32,0.0891,0.0502,0.171,151.995,181467.0,0.756,B,0,0,0,0,0,1,0,0,0,5,0,0,0,0
1424,16,7,6107499.0,437907.0,68.0,0.559,0.491,-6.406,0.0346,0.0567,0.0992,153.131,244874.0,0.114,D,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1425,65,7,6066001.0,3991674.0,71.0,0.668,0.892,-3.001,0.0645,0.298,0.735,95.927,159011.0,0.478,F,0,0,0,0,1,0,0,0,1,3,1,0,0,1
1426,70,2,5561205.0,10710088.0,60.0,0.804,0.528,-3.231,0.378,0.125,0.41,138.005,184440.0,0.321,C#/Db,0,0,0,0,1,0,0,0,0,0,3,0,0,1
1427,45,2,5236560.0,48544923.0,61.0,0.832,0.508,-6.913,0.149,0.0492,0.107,109.352,185427.0,0.75,F#/Gb,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1428,95,7,5202210.0,4769627.0,74.0,0.78,0.759,-3.292,0.225,0.462,0.143,91.952,201040.0,0.579,C#/Db,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1429,161,7,5148516.0,2897862.0,72.0,0.743,0.709,-3.922,0.0879,0.0451,0.0809,170.001,258600.0,0.831,D#/Eb,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1430,160,2,5079657.0,6782693.0,79.0,0.554,0.498,-8.866,0.0685,0.23,0.795,79.635,190067.0,0.413,A,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1431,157,7,5066711.0,7226268.0,74.0,0.728,0.542,-5.195,0.0514,0.259,0.136,90.016,227234.0,0.637,C,0,0,0,0,0,0,0,1,0,2,0,2,0,1
1432,89,7,5013732.0,7408249.0,77.0,0.694,0.758,-2.986,0.218,0.278,0.102,192.091,185195.0,0.371,B,0,0,1,0,0,0,0,0,0,3,0,0,0,1
1433,54,7,4991751.0,5688315.0,76.0,0.664,0.666,-2.203,0.0446,0.193,0.0854,139.987,210560.0,0.405,G#/Ab,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1434,113,7,4986299.0,7601122.0,76.0,0.876,0.662,-6.482,0.426,0.0608,0.127,75.445,163320.0,0.844,D,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1435,101,7,4961249.0,4769627.0,75.0,0.882,0.689,-4.027,0.124,0.39,0.0501,97.963,161627.0,0.746,F#/Gb,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1436,140,7,4953866.0,5436999.0,74.0,0.795,0.496,-5.883,0.0722,0.108,0.0645,94.01,183000.0,0.874,C,0,0,0,0,0,0,0,0,1,3,0,0,0,0
1437,51,5,4947780.0,14190858.0,68.0,0.679,0.408,-9.754,0.0882,0.133,0.23,129.079,206080.0,0.151,E,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1438,135,6,4940984.0,14190858.0,73.0,0.9,0.4,-8.575,0.127,0.0516,0.0599,135.984,197573.0,0.346,C,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1439,117,7,4905155.0,3337982.0,68.0,0.845,0.631,-8.206,0.216,0.188,0.0806,111.983,279907.0,0.545,G,0,0,0,0,2,0,0,0,0,0,2,0,0,1
1440,192,1,4872077.0,1045091.0,56.0,0.6,0.525,-6.585,0.423,0.393,0.111,96.989,162702.0,0.436,D,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1441,105,7,4861378.0,1251372.0,3.0,0.737,0.86,-2.652,0.0594,0.11,0.0574,93.989,193227.0,0.656,G#/Ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,148,7,4836113.0,14103694.0,79.0,0.837,0.364,-11.713,0.276,0.149,0.271,123.984,213594.0,0.463,G#/Ab,0,0,0,0,3,0,0,0,0,0,1,0,0,0
1443,136,7,4803294.0,8766508.0,74.0,0.725,0.79,-2.331,0.197,0.0711,0.0602,175.988,287773.0,0.763,C,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1444,113,5,6350496.0,621200.0,74.0,0.822,0.575,-5.95,0.0934,0.113,0.106,100.087,223000.0,0.616,F,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1445,128,1,5922748.0,1251372.0,0.0,0.679,0.679,-6.747,0.167,0.443,0.153,119.921,148676.0,0.245,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,22,3,5823422.0,46814751.0,66.0,0.794,0.637,-6.29,0.339,0.028,0.0919,103.868,177693.0,0.393,E,0,0,0,0,2,0,0,0,0,0,1,0,0,0
1447,136,1,5774770.0,1045091.0,53.0,0.801,0.731,-3.723,0.383,0.188,0.111,105.666,138409.0,0.537,G#/Ab,0,0,0,0,1,0,0,0,0,0,0,0,0,0
